filted_data_dict 3893 3893
day, prev_pody, prev_HL, prev_body_pct, cur_position_above, cur_position_below, today_profit
2008-11-17 , 3.9650000000000034 , 5.472000000000008 , 72 , 35 , 15 , 582.000000000022
2008-11-18 , 0.582000000000022 , 2.780000000000001 , 20 , 92 , 72 , -2008.9999999999861
2008-11-19 , -2.008999999999986 , 4.572000000000003 , -43 , 14 , 117 , -5120.999999999981
2008-11-20 , -5.120999999999981 , 6.015999999999991 , -85 , 85 , 0 , 5156.0000000000055
2008-11-21 , 5.156000000000006 , 5.135999999999996 , 100 , 0 , 0 , -40.000000000020464
2008-11-23 , -0.009999999999990905 , 0.016999999999995907 , -58 , 28147 , 10847 , 4785.0000000000255
2008-11-24 , 4.785000000000025 , 6.629000000000019 , 72 , 11 , 58 , -435.0000000000023
2008-11-25 , -0.4350000000000023 , 4.650000000000006 , -9 , 3 , 51 , -762.0000000000005
2008-11-26 , -0.7620000000000005 , 2.575000000000017 , -29 , 47 , 26 , 102.00000000000387
2008-11-27 , 0.10200000000000387 , 1.929000000000002 , 5 , 45 , 52 , 151.9999999999868
2008-11-28 , 0.1519999999999868 , 1.8959999999999866 , 8 , 0 , 0 , 0.0
2008-11-30 , -0.10699999999999932 , 0.10699999999999932 , -100 , 353 , 8010 , -8014.999999999986
2008-12-01 , -8.014999999999986 , 8.949000000000012 , -89 , 23 , 17 , 278.00000000002
2008-12-02 , 0.27800000000002 , 3.6570000000000107 , 7 , 17 , 71 , -1081.0000000000173
2008-12-03 , -1.0810000000000173 , 3.2210000000000036 , -33 , 10 , 112 , -2507.000000000005
2008-12-04 , -2.507000000000005 , 3.9579999999999984 , -63 , 52 , 50 , 1080.0000000000125
2008-12-05 , 1.0800000000000125 , 4.0919999999999845 , 26 , 0 , 0 , -8.99999999998613
2008-12-08 , 1.5589999999999975 , 4.325000000000017 , 36 , 2 , 66 , -2526.999999999987
2008-12-09 , -2.526999999999987 , 2.959000000000003 , -85 , 77 , 1 , 1262.9999999999768
2008-12-10 , 1.2629999999999768 , 2.350999999999999 , 53 , 61 , 51 , 348.99999999998954
2008-12-11 , 0.34899999999998954 , 2.662000000000006 , 13 , 25 , 150 , -1239.0000000000043
2008-12-15 , 2.1459999999999866 , 3.569000000000017 , 60 , 6 , 43 , -19.000000000005457
2008-12-16 , -0.019000000000005457 , 1.7590000000000146 , -1 , 21 , 199 , -3170.000000000016
2008-12-17 , -3.170000000000016 , 3.900999999999982 , -81 , 60 , 46 , -1230.9999999999945
2008-12-18 , -1.2309999999999945 , 4.140999999999991 , -29 , 36 , 46 , -1030.0000000000011
2008-12-19 , -1.0300000000000011 , 3.421999999999997 , -30 , 0 , 1 , 0.0
2008-12-20 , 0.0 , 0.06400000000002137 , 0 , 0 , 0 , 0.0
2008-12-22 , 0.5949999999999989 , 2.4509999999999934 , 24 , 26 , 32 , 217.00000000001296
2008-12-23 , 0.21700000000001296 , 1.4379999999999882 , 15 , 6 , 85 , -498.0000000000189
2008-12-26 , -1.3780000000000143 , 1.122000000000014 , -122 , 0 , 0 , 0.0
2008-12-29 , -2.5289999999999964 , 3.0720000000000027 , -82 , 42 , 18 , -326.9999999999982
2008-12-30 , -0.3269999999999982 , 1.884999999999991 , -17 , 164 , 1 , 2229.0000000000136
2009-01-02 , -0.0730000000000075 , 2.412000000000006 , -3 , 1 , -1 , 27.000000000015234
2009-01-03 , 0.027000000000015234 , 0.00899999999998613 , 300 , -866 , 866 , -77.99999999997453
2009-01-05 , 3.643999999999977 , 4.478000000000009 , 81 , 79 , 38 , 2412.0000000000064
2009-01-06 , 2.412000000000006 , 5.2620000000000005 , 45 , 31 , 31 , 132.000000000005
2009-01-07 , 0.132000000000005 , 3.3179999999999836 , 3 , 7 , 71 , -1078.000000000003
2009-01-08 , -1.078000000000003 , 2.625 , -41 , 33 , 80 , -1715.0000000000034
2009-01-09 , -1.7150000000000034 , 3.0 , -57 , 0 , 0 , 2.999999999985903
2009-01-11 , -0.6040000000000134 , 0.6040000000000134 , -100 , 13 , 763 , -4219.999999999999
2009-01-12 , -4.219999999999999 , 4.689999999999998 , -89 , 6 , 72 , -2612.000000000023
2009-01-13 , -2.612000000000023 , 3.6929999999999836 , -70 , 64 , 14 , 524.0000000000009
2009-01-14 , 0.5240000000000009 , 2.9250000000000114 , 17 , 65 , 31 , 1396.9999999999914
2009-01-15 , 1.3969999999999914 , 2.823999999999984 , 49 , 143 , 4 , 2163.9999999999873
2009-01-16 , 2.1639999999999873 , 4.175999999999988 , 51 , 0 , 0 , -6.000000000000227
2009-01-18 , 1.274000000000001 , 1.274000000000001 , 100 , 70 , 341 , -4234.000000000009
2009-01-19 , -4.234000000000009 , 5.246000000000009 , -80 , 3 , 113 , -5709.000000000004
2009-01-20 , -5.709000000000003 , 6.1270000000000095 , -93 , 16 , 90 , -173.00000000000182
2009-01-21 , -0.17300000000000182 , 6.515000000000001 , -2 , 7 , 55 , -1462.0000000000032
2009-01-22 , -1.4620000000000033 , 4.068000000000012 , -35 , 8 , 102 , -887.0000000000005
2009-01-23 , -0.8870000000000005 , 4.530000000000001 , -19 , 0 , 0 , 10.000000000005116
2009-01-24 , 0.010000000000005116 , 0.0040000000000048885 , 249 , -17899 , 17899 , -716.0000000000082
2009-01-26 , 2.8160000000000025 , 5.311000000000007 , 53 , 54 , 7 , 1011.0000000000099
2009-01-27 , 1.01100000000001 , 3.2720000000000056 , 30 , 111 , 0 , 2954.0000000000077
2009-01-28 , 2.9540000000000077 , 3.63900000000001 , 81 , 16 , 55 , 68.00000000001205
2009-01-29 , 0.06800000000001205 , 2.6400000000000006 , 2 , 79 , 72 , 2097.000000000008
2009-01-30 , 2.0970000000000084 , 4.022000000000006 , 52 , 0 , 0 , -5.000000000023874
2009-02-02 , -2.7050000000000125 , 4.937000000000012 , -54 , 34 , 15 , 1713.9999999999986
2009-02-03 , 1.7139999999999986 , 2.478999999999999 , 69 , 55 , 78 , 85.99999999998431
2009-02-04 , 0.08599999999998431 , 3.3179999999999836 , 2 , 175 , 22 , 3902.0000000000155
2009-02-05 , 3.9020000000000152 , 6.5519999999999925 , 59 , 52 , 9 , 2610.0000000000136
2009-02-06 , 2.6100000000000136 , 4.084000000000003 , 63 , 0 , 0 , -5.000000000023874
2009-02-09 , 0.5560000000000116 , 3.481000000000023 , 15 , 4 , 166 , -4692.000000000007
2009-02-10 , -4.692000000000007 , 5.947999999999979 , -78 , 4 , 45 , -1425.9999999999877
2009-02-11 , -1.4259999999999877 , 2.919000000000011 , -48 , 2 , 97 , -365.0000000000091
2009-02-12 , -0.3650000000000091 , 2.915999999999997 , -12 , 140 , 14 , 2112.000000000023
2009-02-13 , 2.112000000000023 , 4.51400000000001 , 46 , 2 , -2 , 111.00000000001842
2009-02-14 , 0.11100000000001842 , 0.0030000000000143245 , 3699 , -53399 , 53399 , -1602.0000000000039
2009-02-16 , 0.8059999999999832 , 1.6340000000000146 , 49 , 59 , 85 , 401.9999999999868
2009-02-17 , 0.4019999999999868 , 2.369999999999976 , 16 , 88 , 46 , 1709.9999999999795
2009-02-18 , 1.7099999999999795 , 3.1810000000000116 , 53 , 93 , 11 , 1335.9999999999843
2009-02-19 , 1.3359999999999843 , 3.34699999999998 , 39 , 17 , 54 , 96.00000000000364
2009-02-20 , 0.09600000000000364 , 2.3899999999999864 , 4 , 0 , 0 , -7.999999999981355
2009-02-21 , -0.007999999999981355 , 0.003999999999990678 , -200 , 0 , 5025 , -200.9999999999934
2009-02-22 , -0.2009999999999934 , 0.2009999999999934 , -100 , 2202 , 304 , 2533.999999999992
2009-02-23 , 2.533999999999992 , 5.040999999999997 , 50 , 69 , 15 , 2883.00000000001
2009-02-24 , 2.8830000000000098 , 4.3019999999999925 , 67 , 39 , 48 , -1631.0000000000002
2009-02-25 , -1.6310000000000002 , 3.7579999999999814 , -43 , 87 , -1 , 2748.9999999999955
2009-02-26 , 2.7489999999999952 , 3.2399999999999807 , 84 , 1 , 129 , -1350.999999999999
2009-02-27 , -1.350999999999999 , 4.253999999999991 , -31 , 0 , 0 , 20.999999999986585
2009-02-28 , 0.020999999999986585 , 0.007000000000005002 , 299 , 299 , -299 , 20.999999999986585
2009-03-02 , -2.7179999999999893 , 3.9350000000000023 , -69 , 42 , 21 , 947.9999999999791
2009-03-03 , 0.9479999999999791 , 2.5319999999999823 , 37 , 115 , 15 , 2818.000000000012
2009-03-04 , 2.818000000000012 , 3.330999999999989 , 84 , 21 , 76 , -2284.9999999999964
2009-03-05 , -2.2849999999999966 , 3.274000000000001 , -69 , 48 , 33 , 80.99999999998886
2009-03-06 , 0.08099999999998886 , 2.704999999999984 , 2 , 0 , 0 , 5.000000000023874
2009-03-08 , 0.014000000000010004 , 0.014000000000010004 , 100 , 5364 , 18514 , -2378.0000000000146
2009-03-09 , -2.3780000000000143 , 3.3430000000000177 , -71 , 25 , 26 , -481.9999999999993
2009-03-10 , -0.4819999999999993 , 1.7530000000000143 , -27 , 32 , 92 , -725.9999999999991
2009-03-11 , -0.7259999999999991 , 2.186000000000007 , -33 , 69 , 156 , 1252.0000000000095
2009-03-12 , 1.2520000000000095 , 4.939000000000021 , 25 , 40 , 15 , 1021.9999999999914
2009-03-13 , 1.0219999999999914 , 2.765000000000015 , 36 , 0 , 0 , 10.99999999999568
2009-03-16 , 1.0970000000000084 , 3.9170000000000016 , 28 , 30 , 1 , 324.0000000000123
2009-03-17 , 0.3240000000000123 , 1.2530000000000143 , 25 , 48 , 197 , -1074.0000000000123
2009-03-18 , -1.0740000000000123 , 3.0790000000000077 , -34 , 18 , 63 , -246.00000000000932
2009-03-19 , -0.24600000000000932 , 2.545000000000016 , -9 , 71 , 19 , 1668.9999999999827
2009-03-20 , 1.6689999999999827 , 2.3149999999999977 , 72 , 0 , 0 , 2.999999999985903
2009-03-21 , 0.002999999999985903 , 0.012000000000000455 , 24 , 0 , 3449 , -413.99999999998727
2009-03-22 , -0.41399999999998727 , 0.41399999999998727 , -100 , 802 , 32 , 2897.00000000002
2009-03-23 , 2.89700000000002 , 3.460000000000008 , 83 , 105 , 5 , 2372.000000000014
2009-03-24 , 2.372000000000014 , 3.8489999999999895 , 61 , 23 , 68 , -1740.9999999999854
2009-03-25 , -1.7409999999999854 , 3.5130000000000052 , -49 , 44 , 4 , 749.0000000000236
2009-03-26 , 0.7490000000000236 , 1.7210000000000036 , 43 , 14 , 200 , -2538.9999999999873
2009-03-27 , -2.5389999999999873 , 3.701999999999998 , -68 , 0 , 0 , -18.000000000000682
2009-03-29 , -0.3160000000000025 , 0.3160000000000025 , -100 , 194 , 1277 , -1063.999999999993
2009-03-30 , -1.063999999999993 , 4.652000000000015 , -22 , 79 , 1 , 3004.000000000019
2009-03-31 , 3.004000000000019 , 3.7830000000000155 , 79 , 28 , 29 , 784.9999999999966
2009-04-01 , 0.7849999999999966 , 2.1980000000000075 , 35 , 193 , 6 , 3998.000000000019
2009-04-02 , 3.998000000000019 , 4.409999999999997 , 90 , 53 , 17 , 2354.99999999999
2009-04-03 , 2.3549999999999898 , 3.1079999999999757 , 75 , 0 , 0 , 6.000000000000227
2009-04-04 , 0.006000000000000227 , 0.006000000000000227 , 100 , 0 , 5666 , -340.0000000000034
2009-04-05 , -0.3400000000000034 , 0.3400000000000034 , -100 , 841 , 240 , 597.9999999999848
2009-04-06 , 0.5979999999999848 , 3.6779999999999973 , 16 , 0 , 83 , -1252.0000000000095
2009-04-07 , -1.2520000000000095 , 3.0449999999999875 , -41 , 18 , 70 , -1120.0000000000045
2009-04-08 , -1.1200000000000045 , 2.7239999999999895 , -41 , 40 , 16 , 614.9999999999807
2009-04-09 , 0.6149999999999807 , 1.5600000000000023 , 39 , 7 , 46 , -396.99999999999136
2009-04-10 , -0.39699999999999136 , 0.8449999999999989 , -46 , 0 , 1 , -10.99999999999568
2009-04-11 , -0.01099999999999568 , 0.006000000000000227 , -183 , 0 , 1316 , -79.00000000000773
2009-04-12 , -0.07900000000000773 , 0.07900000000000773 , -100 , 2369 , 593 , 1759.999999999991
2009-04-13 , 1.759999999999991 , 2.3409999999999798 , 75 , 24 , 65 , -1253.9999999999907
2009-04-14 , -1.2539999999999907 , 2.108000000000004 , -59 , 83 , 73 , 1609.0000000000089
2009-04-15 , 1.6090000000000089 , 3.308000000000021 , 48 , 22 , 72 , -873.9999999999952
2009-04-16 , -0.8739999999999952 , 3.151999999999987 , -27 , 19 , 59 , -1445.0000000000216
2009-04-17 , -1.4450000000000216 , 2.4890000000000043 , -58 , 0 , 0 , -14.000000000010004
2009-04-19 , 0.14099999999999113 , 0.14099999999999113 , 100 , 146 , 3433 , -4526.999999999987
2009-04-20 , -4.526999999999987 , 5.046999999999997 , -89 , 54 , 15 , 2556.000000000012
2009-04-21 , 2.5560000000000116 , 3.5379999999999825 , 72 , 2 , 115 , -2824.0000000000123
2009-04-22 , -2.8240000000000123 , 4.170000000000016 , -67 , 56 , 22 , 2153.9999999999964
2009-04-23 , 2.1539999999999964 , 3.269999999999982 , 65 , 7 , 89 , -1633.9999999999861
2009-04-24 , -1.6339999999999861 , 3.173999999999978 , -51 , 0 , 0 , 12.000000000000455
2009-04-26 , -0.5620000000000118 , 0.5620000000000118 , -100 , 3 , 329 , -311.9999999999834
2009-04-27 , -0.3119999999999834 , 1.8689999999999998 , -16 , 5 , 142 , -562.0000000000118
2009-04-28 , -0.5620000000000118 , 2.7639999999999816 , -20 , 120 , 10 , 3102.99999999998
2009-04-29 , 3.10299999999998 , 3.6089999999999804 , 85 , 70 , 14 , 1633.0000000000098
2009-04-30 , 1.6330000000000098 , 3.0529999999999973 , 53 , 79 , 7 , 1983.000000000004
2009-05-03 , 0.09400000000002251 , 0.09400000000002251 , 100 , 1203 , 591 , 391.9999999999959
2009-05-04 , 0.3919999999999959 , 1.6870000000000118 , 23 , 84 , 29 , 770.0000000000102
2009-05-05 , 0.7700000000000102 , 1.9159999999999968 , 40 , 6 , 105 , -283.00000000001546
2009-05-06 , -0.28300000000001546 , 2.150999999999982 , -13 , 92 , 32 , 37.00000000000614
2009-05-07 , 0.03700000000000614 , 2.6779999999999973 , 1 , 44 , 22 , 1118.9999999999998
2009-05-08 , 1.1189999999999998 , 1.7849999999999966 , 62 , 0 , 0 , 6.000000000000227
2009-05-10 , 0.2459999999999809 , 0.2459999999999809 , 100 , 89 , 1397 , -2887.0000000000005
2009-05-11 , -2.8870000000000005 , 3.6569999999999823 , -78 , 54 , 25 , -108.00000000000409
2009-05-12 , -0.10800000000000409 , 2.9119999999999777 , -3 , 25 , 103 , -2819.999999999993
2009-05-13 , -2.819999999999993 , 3.7649999999999864 , -74 , 43 , 23 , 1530.0000000000011
2009-05-14 , 1.5300000000000011 , 2.5049999999999955 , 61 , 18 , 92 , -1438.0000000000166
2009-05-15 , -1.4380000000000166 , 2.782999999999987 , -51 , 0 , 0 , 3.0000000000143245
2009-05-17 , -0.7239999999999895 , 0.7239999999999895 , -100 , 562 , 87 , 3991.0000000000136
2009-05-18 , 3.991000000000014 , 4.706999999999994 , 84 , 39 , 13 , 734.0000000000089
2009-05-19 , 0.7340000000000089 , 2.4809999999999945 , 29 , 51 , 36 , 959.0000000000032
2009-05-20 , 0.9590000000000032 , 2.1740000000000066 , 44 , 22 , 112 , 94.99999999999886
2009-05-21 , 0.09499999999999886 , 2.9339999999999975 , 3 , 50 , 46 , 1391.0000000000196
2009-05-22 , 1.3910000000000196 , 2.836999999999989 , 49 , -1 , 1 , -55.999999999983174
2009-05-23 , -0.055999999999983174 , 0.0069999999999765805 , -800 , 0 , 4928 , -344.99999999999886
2009-05-24 , -0.34499999999999886 , 0.34499999999999886 , -100 , 253 , 221 , 247.99999999999045
2009-05-25 , 0.24799999999999045 , 1.63900000000001 , 15 , 41 , 71 , 491.9999999999902
2009-05-26 , 0.4919999999999902 , 1.8600000000000136 , 26 , 93 , 5 , 763.0000000000052
2009-05-27 , 0.7630000000000052 , 1.8520000000000039 , 41 , 145 , 4 , 2338.9999999999986
2009-05-28 , 2.3389999999999986 , 2.780000000000001 , 84 , 41 , 38 , -139.00000000001
2009-05-29 , -0.13900000000001 , 2.25 , -6 , 0 , 0 , -3.9999999999906777
2009-05-31 , -0.19499999999999318 , 0.19499999999999318 , -100 , 2598 , 292 , 4716.9999999999845
2009-06-01 , 4.7169999999999845 , 5.638999999999982 , 83 , 6 , 31 , 6.000000000000227
2009-06-02 , 0.006000000000000227 , 2.1709999999999923 , 0 , 72 , 138 , -2151.0000000000105
2009-06-03 , -2.1510000000000105 , 4.584000000000003 , -46 , 41 , 26 , -414.99999999999204
2009-06-04 , -0.41499999999999204 , 3.102000000000004 , -13 , 64 , 39 , 1474.9999999999943
2009-06-05 , 1.4749999999999943 , 3.2420000000000186 , 45 , 0 , 0 , 7.000000000005002
2009-06-08 , 0.7419999999999902 , 2.6440000000000055 , 28 , 39 , 51 , 700.9999999999934
2009-06-09 , 0.7009999999999934 , 2.4080000000000155 , 29 , 103 , 11 , 1715.0000000000034
2009-06-10 , 1.7150000000000034 , 2.7620000000000005 , 62 , 53 , 16 , 1435.0000000000023
2009-06-11 , 1.4350000000000023 , 1.9480000000000075 , 73 , 30 , 71 , -150.00000000000568
2009-06-14 , 0.1490000000000009 , 0.28700000000000614 , 51 , 8 , 1011 , -2150.999999999982
2009-06-15 , -2.150999999999982 , 2.9259999999999877 , -73 , 20 , 103 , -1444.9999999999932
2009-06-16 , -1.4449999999999932 , 3.632000000000005 , -39 , 30 , 68 , -1177.000000000021
2009-06-17 , -1.177000000000021 , 3.566999999999979 , -32 , 39 , 56 , 647.9999999999961
2009-06-18 , 0.6479999999999961 , 3.453000000000003 , 18 , 57 , 3 , 1085.000000000008
2009-06-21 , 0.014000000000010004 , 0.12000000000000455 , 11 , 145 , 1835 , -2001.9999999999811
2009-06-22 , -2.001999999999981 , 2.3770000000000095 , -84 , 5 , 109 , -2.0000000000095497
2009-06-23 , -0.0020000000000095497 , 2.733000000000004 , 0 , 55 , 19 , 239.00000000000432
2009-06-24 , 0.23900000000000432 , 2.0589999999999975 , 11 , 73 , 40 , 97.99999999998477
2009-06-25 , 0.09799999999998477 , 2.341000000000008 , 4 , 47 , 15 , 272.0000000000198
2009-06-28 , -0.054000000000002046 , 0.3089999999999975 , -17 , 656 , 149 , 1917.0000000000016
2009-06-29 , 1.9170000000000016 , 2.492999999999995 , 76 , 41 , 32 , -567.9999999999836
2009-06-30 , -0.5679999999999836 , 1.8599999999999852 , -30 , 71 , 20 , 675.9999999999877
2009-07-01 , 0.6759999999999877 , 1.7199999999999989 , 39 , 3 , 137 , -2013.0000000000052
2009-07-02 , -2.0130000000000052 , 2.4269999999999925 , -82 , 21 , 33 , -563.999999999993
2009-07-05 , -0.07399999999998386 , 0.04599999999999227 , -160 , -456 , 8219 , -1635.0000000000193
2009-07-06 , -1.6350000000000193 , 3.570999999999998 , -45 , 0 , 72 , -2210.000000000008
2009-07-07 , -2.210000000000008 , 2.575000000000017 , -85 , -2 , 244 , -3843.999999999994
2009-07-08 , -3.843999999999994 , 6.23599999999999 , -61 , 48 , 16 , 2586.999999999989
2009-07-09 , 2.586999999999989 , 4.043000000000006 , 63 , 5 , 78 , -2188.9999999999927
2009-07-12 , -0.2039999999999793 , 0.35200000000000387 , -57 , 345 , 658 , 1193.000000000012
2009-07-13 , 1.193000000000012 , 3.533999999999992 , 33 , 59 , 4 , 1608.000000000004
2009-07-14 , 1.608000000000004 , 2.283999999999992 , 70 , 116 , 2 , 2266.999999999996
2009-07-15 , 2.266999999999996 , 2.6970000000000027 , 84 , 8 , 61 , -356.9999999999993
2009-07-16 , -0.3569999999999993 , 1.8940000000000055 , -18 , 11 , 100 , -268.0000000000007
2009-07-19 , -0.042999999999977945 , 0.03599999999997294 , -119 , 7083 , 291 , 2000.0
2009-07-20 , 2.0 , 2.655000000000001 , 75 , 5 , 99 , -1544.0000000000111
2009-07-21 , -1.5440000000000111 , 2.790999999999997 , -55 , 10 , 67 , 150.00000000000568
2009-07-22 , 0.15000000000000568 , 2.171999999999997 , 6 , 144 , 26 , 2007.000000000005
2009-07-23 , 2.007000000000005 , 3.7110000000000127 , 54 , 17 , 27 , -767.0000000000243
2009-07-26 , 0.535000000000025 , 0.5970000000000084 , 89 , 184 , 163 , 704.9999999999841
2009-07-27 , 0.7049999999999841 , 2.0789999999999793 , 33 , 24 , 122 , -1584.9999999999795
2009-07-28 , -1.5849999999999795 , 3.0600000000000023 , -51 , 30 , 47 , 253.00000000001432
2009-07-29 , 0.2530000000000143 , 2.3640000000000043 , 10 , 102 , 10 , 1994.0000000000282
2009-07-30 , 1.9940000000000282 , 2.6869999999999834 , 74 , 35 , 20 , 433.9999999999975
2009-07-31 , 0.4339999999999975 , 1.4979999999999905 , 28 , 0 , 0 , 3.0000000000143245
2009-08-01 , 0.0030000000000143245 , 0.0030000000000143245 , 100 , 0 , 7066 , -211.9999999999891
2009-08-02 , -0.21199999999998909 , 0.21199999999998909 , -100 , 1525 , 152 , 2808.000000000021
2009-08-03 , 2.808000000000021 , 3.556999999999988 , 78 , 22 , 29 , 46.00000000002069
2009-08-04 , 0.04600000000002069 , 1.8530000000000086 , 2 , 60 , 45 , 13.999999999981583
2009-08-05 , 0.013999999999981583 , 1.9729999999999848 , 0 , 52 , 66 , -1129.9999999999955
2009-08-06 , -1.1299999999999955 , 2.3470000000000084 , -48 , 120 , 48 , 2443.000000000012
2009-08-09 , 0.21699999999998454 , 0.2750000000000057 , 78 , 60 , 1230 , -2723.000000000013
2009-08-10 , -2.723000000000013 , 3.5490000000000066 , -76 , 1 , 61 , -1934.9999999999739
2009-08-11 , -1.9349999999999739 , 2.2520000000000095 , -85 , 51 , 89 , 106.99999999999932
2009-08-12 , 0.10699999999999932 , 3.1779999999999973 , 3 , 60 , 26 , 45.000000000015916
2009-08-13 , 0.045000000000015916 , 2.76400000000001 , 1 , 1 , 81 , -1596.99999999998
2009-08-16 , -0.03300000000001546 , 0.03300000000001546 , -100 , 233 , 8827 , -1909.9999999999966
2009-08-17 , -1.9099999999999966 , 2.9899999999999807 , -63 , 84 , 13 , 2295.000000000016
2009-08-18 , 2.295000000000016 , 2.912000000000006 , 78 , 22 , 105 , -1289.999999999992
2009-08-19 , -1.289999999999992 , 3.716000000000008 , -34 , 30 , 22 , 6.9999999999765805
2009-08-20 , 0.0069999999999765805 , 1.9749999999999943 , 0 , 49 , 93 , 115.99999999998545
2009-08-23 , 0.13800000000000523 , 0.32500000000001705 , 42 , 327 , 272 , -496.0000000000093
2009-08-24 , -0.4960000000000093 , 1.950000000000017 , -25 , 0 , 85 , -1250.0
2009-08-25 , -1.25 , 1.6690000000000111 , -74 , 6 , 96 , -839.0000000000271
2009-08-26 , -0.8390000000000271 , 1.7120000000000175 , -49 , 0 , 116 , -908.0000000000155
2009-08-27 , -0.9080000000000155 , 1.9979999999999905 , -45 , 67 , 8 , 143.00000000000068
2009-08-30 , -0.2699999999999818 , 0.367999999999995 , -73 , 88 , 460 , -141.9999999999959
2009-08-31 , -0.1419999999999959 , 2.0219999999999914 , -7 , 52 , 83 , -1508.9999999999861
2009-09-01 , -1.5089999999999861 , 2.755000000000024 , -54 , 13 , 34 , -66.0000000000025
2009-09-02 , -0.0660000000000025 , 1.3400000000000034 , -4 , 112 , 33 , 1112.9999999999995
2009-09-03 , 1.1129999999999995 , 1.9609999999999843 , 56 , 71 , 9 , 1323.0000000000075
2009-09-06 , -0.12700000000000955 , 0.12700000000000955 , -100 , 612 , 595 , -192.00000000000728
2009-09-07 , -0.19200000000000728 , 1.5339999999999918 , -12 , 47 , 49 , 70.0000000000216
2009-09-08 , 0.0700000000000216 , 1.4809999999999945 , 4 , 51 , 25 , 52.99999999999727
